Year;BRA;COD;AGO;TZA;MOZ;MMR
32;312866.27853;59936.24842;-177619.97500;-150080.00000;-9488.06357;-92707.20000
33;332595.13918;65822.17697;-183170.60000;-154770.00000;-8875.68555;-95604.30000
34;352780.45102;71844.28365;-188721.22500;-159460.00000;-8263.30754;-98501.40000
35;373428.61820;78004.47906;-194271.85000;-164150.00000;-7650.92952;-101398.50000
36;394545.87482;84304.62310;-199822.47500;-168840.00000;-7038.55150;-104295.60000
37;416138.26463;90746.51886;-205373.10000;-173530.00000;-6426.17348;-107192.70000
38;438211.61956;97331.90624;-210923.72500;-178220.00000;-5813.79546;-110089.80000
39;460771.53733;104062.45529;-216474.35000;-182910.00000;-5201.41745;-112986.90000
40;483823.35795;110939.75914;-222024.97500;-187600.00000;-4589.03943;-115884.00000
41;506388.85099;117965.32674;-227575.60000;-192290.00000;-3976.66141;-118781.10000
42;528954.34402;125140.57522;-233126.22500;-196980.00000;-3364.28339;-121678.20000
43;551519.83706;132466.82193;-238676.85000;-201670.00000;-2751.90538;-124575.30000
44;574085.33009;139945.27617;-244227.47500;-206360.00000;-2139.52736;-127472.40000
45;596650.82313;147577.03063;-249778.10000;-211050.00000;-1527.14934;-130369.50000
46;619216.31617;155363.05252;-255328.72500;-215740.00000;-914.77132;-133266.60000
47;641781.80920;163304.17432;-260879.35000;-220430.00000;-302.39331;-136163.70000
48;664347.30224;171401.08436;-266429.97500;-225120.00000;309.98471;-139060.80000
49;686912.79527;179654.31698;-271980.60000;-229810.00000;922.36273;-141957.90000
50;709478.28831;188064.24253;-277531.22500;-234500.00000;1534.74075;-144855.00000
51;732043.78134;196631.05703;-283081.85000;-239190.00000;2147.11876;-147752.10000
52;754609.27438;205354.77161;-288632.47500;-243880.00000;2759.49678;-150649.20000
53;777174.76741;214235.20175;-294183.10000;-248570.00000;3371.87480;-153546.30000
54;799740.26045;223271.95627;-299733.72500;-253260.00000;3984.25282;-156443.40000
55;822305.75349;232464.42620;-288885.27527;-257950.00000;4596.63084;-159340.50000
56;844871.24652;241811.77345;-286236.36290;-249301.86250;5209.00885;-162237.60000
57;867436.73956;251312.91943;-283587.45054;-247322.79375;5821.38687;-165134.70000
58;890002.23259;260966.53356;-280938.53817;-245343.72501;6433.76489;-168031.80000
59;912567.72563;270771.02172;-278289.62581;-243364.65626;7046.14291;-170928.90000
60;935133.21866;280724.51483;-275640.71344;-241385.58751;7658.52092;-173826.00000
61;957698.71170;290824.85734;-272991.80108;-239406.51876;8270.89894;-176723.10000
62;980264.20473;301069.59597;-270342.88871;-237427.45001;8883.27696;-179620.20000
63;1002829.69777;311455.96857;-267693.97634;-235448.38126;9495.65498;-182517.30000
64;1025395.19081;321980.89328;-265045.06398;-233469.31251;10108.03299;-185414.40000
65;1047960.68384;332640.95793;-262396.15161;-231490.24377;10720.41101;-188311.50000
66;1070526.17688;343432.40991;-259747.23925;-229511.17502;11332.78903;-191208.60000
67;1093091.66991;354351.14648;-257098.32688;-227532.10627;11945.16705;-194105.70000
68;1115657.16295;365138.83577;-254449.41452;-225553.03752;12557.54507;-197002.80000
69;1138222.65598;375926.52506;-251800.50215;-223573.96877;13169.92308;-199899.90000
70;1160788.14902;386714.21435;-249151.58979;-221594.90002;13782.30110;-202797.00000
71;1183353.64205;397501.90364;-246502.67742;-219615.83127;14394.67912;-205694.10000
72;1205919.13509;408289.59293;-243853.76506;-217636.76253;15007.05714;-208591.20000
73;1228484.62813;419077.28222;-241204.85269;-215657.69378;15619.43515;-211488.30000
74;1251050.12116;429864.97151;-238555.94032;-213678.62503;16231.81317;-214385.40000
75;1273615.61420;440652.66079;-235907.02796;-211699.55628;16844.19119;-217282.50000
76;1296181.10723;451440.35008;-233258.11559;-209720.48753;17456.56921;-220179.60000
77;1318746.60027;462228.03937;-230609.20323;-207741.41878;18068.94722;-223076.70000
78;1341312.09330;473015.72866;-227960.29086;-205762.35003;18681.32524;-225973.80000
79;1363877.58634;483803.41795;-225311.37850;-203783.28129;19293.70326;-228870.90000
80;1386443.07937;494591.10724;-222662.46613;-201804.21254;19906.08128;-231768.00000
81;1409008.57241;505378.79653;-220013.55377;-199825.14379;20518.45929;-234665.10000
82;1431574.06544;516166.48582;-217364.64140;-197846.07504;21130.83731;-237562.20000
83;1454139.55848;526954.17510;-214715.72903;-195867.00629;21743.21533;-240459.30000
84;1476705.05152;537741.86439;-212066.81667;-193887.93754;22355.59335;-243356.40000
85;1499270.54455;548529.55368;-209417.90430;-191908.86879;22967.97137;-246253.50000
86;1521836.03759;559317.24297;-206768.99194;-189929.80005;23580.34938;-249150.60000
