Year;BRA;COD;AGO;TZA;MOZ;MMR
32;312866.27853;59936.24842;-177619.97500;-150080.00000;-74556.77000;-92707.20000
33;332595.13918;65822.17697;-183170.60000;-154770.00000;-76875.08000;-95604.30000
34;352780.45102;71844.28365;-188721.22500;-159460.00000;-79193.39000;-98501.40000
35;373428.61820;78004.47906;-194271.85000;-164150.00000;-81511.70000;-101398.50000
36;394545.87482;84304.62310;-199822.47500;-168840.00000;-83830.01000;-104295.60000
37;416138.26463;90746.51886;-205373.10000;-173530.00000;-86148.32000;-107192.70000
38;438211.61956;97331.90624;-210923.72500;-178220.00000;-88466.63000;-110089.80000
39;460771.53733;104062.45529;-216474.35000;-182910.00000;-90784.94000;-112986.90000
40;483823.35795;110939.75914;-222024.97500;-187600.00000;-86729.52160;-115884.00000
41;507372.13924;117965.32674;-227575.60000;-192290.00000;-85860.96739;-118781.10000
42;531422.63119;125140.57522;-233126.22500;-196980.00000;-84992.41319;-121678.20000
43;555979.24940;132466.82193;-238676.85000;-201670.00000;-84123.85899;-124575.30000
44;581046.04730;139945.27617;-244227.47500;-206360.00000;-83255.30479;-127472.40000
45;606626.68746;147577.03063;-249778.10000;-211050.00000;-82386.75058;-130369.50000
46;632724.41177;155363.05252;-255328.72500;-215740.00000;-81518.19638;-133266.60000
47;659342.01068;163304.17432;-260879.35000;-220430.00000;-80649.64218;-136163.70000
48;686481.79130;171401.08436;-266429.97500;-225120.00000;-79781.08798;-139060.80000
49;714145.54473;179654.31698;-271980.60000;-229810.00000;-78912.53377;-141957.90000
50;742334.51231;188064.24253;-277531.22500;-234500.00000;-78043.97957;-144855.00000
51;771049.35108;196631.05703;-268144.40057;-239190.00000;-77175.42537;-147752.10000
52;800290.09835;205354.77161;-266226.30085;-243880.00000;-76306.87117;-150649.20000
53;830056.13561;214235.20175;-264308.20114;-248570.00000;-75438.31696;-153546.30000
54;860346.15170;223271.95627;-262390.10142;-253260.00000;-74569.76276;-156443.40000
55;891158.10541;232464.42620;-260472.00171;-257950.00000;-73701.20856;-159340.50000
56;922489.18759;241811.77345;-258553.90199;-262640.00000;-72832.65436;-162237.60000
57;954335.78296;251312.91943;-256635.80228;-267330.00000;-71964.10015;-165134.70000
58;986693.43155;260966.53356;-254717.70256;-272020.00000;-71095.54595;-168031.80000
59;1019556.79015;270771.02172;-252799.60285;-276710.00000;-70226.99175;-170928.90000
60;1052919.59375;280724.51483;-250881.50313;-281400.00000;-69358.43755;-173826.00000
61;1086774.61730;290824.85734;-248963.40341;-286090.00000;-68489.88334;-176723.10000
62;1121113.63770;301069.59597;-247045.30370;-275321.76553;-67621.32914;-179620.20000
63;1155927.39663;311455.96857;-245127.20398;-272282.64829;-66752.77494;-182517.30000
64;1191205.56404;321698.24267;-243209.10427;-269243.53105;-65884.22074;-185414.40000
65;1226936.70280;331940.51677;-241291.00455;-266204.41382;-65015.66653;-188311.50000
66;1263108.23465;342182.79087;-239372.90484;-263165.29658;-64147.11233;-191208.60000
67;1298827.90115;352425.06497;-237454.80512;-260126.17935;-63278.55813;-194105.70000
68;1334547.56765;362667.33907;-235536.70541;-257087.06211;-62410.00393;-197002.80000
69;1370267.23415;372909.61317;-233618.60569;-254047.94487;-61541.44973;-199899.90000
70;1405986.90064;383151.88726;-231700.50597;-251008.82764;-60672.89552;-202797.00000
71;1441706.56714;393394.16136;-229782.40626;-247969.71040;-59804.34132;-205694.10000
72;1477426.23364;403636.43546;-227864.30654;-244930.59316;-58935.78712;-208591.20000
73;1513145.90013;413878.70956;-225946.20683;-241891.47593;-58067.23292;-211488.30000
74;1548865.56663;424120.98366;-224028.10711;-238852.35869;-57198.67871;-214385.40000
75;1584585.23313;434363.25776;-222110.00740;-235813.24145;-56330.12451;-217282.50000
76;1620304.89963;444605.53186;-220191.90768;-232774.12422;-55461.57031;-220179.60000
77;1656024.56612;454847.80596;-218273.80797;-229735.00698;-54593.01611;-223076.70000
78;1691744.23262;465090.08006;-216355.70825;-226695.88975;-53724.46190;-225973.80000
79;1727463.89912;475332.35415;-214437.60854;-223656.77251;-52855.90770;-228870.90000
80;1763183.56562;485574.62825;-212519.50882;-220617.65527;-51987.35350;-231768.00000
81;1798903.23211;495816.90235;-210601.40910;-217578.53804;-51118.79930;-234665.10000
82;1834622.89861;506059.17645;-208683.30939;-214539.42080;-50250.24509;-237562.20000
83;1870342.56511;516301.45055;-206765.20967;-211500.30356;-49381.69089;-240459.30000
84;1906062.23161;526543.72465;-204847.10996;-208461.18633;-48513.13669;-243356.40000
85;1941781.89810;536785.99875;-202929.01024;-205422.06909;-47644.58249;-246253.50000
86;1977501.56460;547028.27285;-201010.91053;-202382.95185;-46776.02828;-249150.60000
