Year;BRA;COD;AGO;TZA;MOZ;MMR
34;352780.45102;71844.28365;45684.79453;30336.02983;40650.96493;-2465.90504
35;373428.61820;78004.47906;49249.31401;32831.34357;42993.56251;-1705.52578
36;394545.87482;84304.62310;52894.81300;35326.65731;45336.16009;-945.14653
37;416138.26463;90746.51886;56622.33485;37821.97105;47678.75767;-184.76727
38;438211.61956;97331.90624;60432.88631;40317.28479;50021.35525;575.61199
39;460771.53733;104062.45529;64327.43374;42812.59853;52363.95283;1335.99125
40;483823.35795;110939.75914;68306.89899;45307.91227;54706.55041;2096.37051
41;507372.13924;117965.32674;72372.15519;47803.22601;57049.14799;2856.74976
42;531422.63119;125140.57522;76524.02235;50298.53975;59391.74557;3617.12902
43;555979.24940;132466.82193;80763.26273;52793.85349;61734.34315;4377.50828
44;581046.04730;139945.27617;85090.57608;55289.16723;64076.94073;5137.88754
45;606626.68746;147577.03063;89506.59467;57784.48097;66419.53831;5898.26680
46;632724.41177;155363.05252;94011.87817;60279.79471;68762.13589;6658.64605
47;659342.01068;163304.17432;98606.90827;62775.10845;71104.73347;7419.02531
48;686481.79130;171401.08436;103292.08328;65270.42219;73447.33105;8179.40457
49;714145.54473;179654.31698;108067.71238;67765.73593;75789.92863;8939.78383
50;742334.51231;188064.24253;112934.00987;70261.04967;78132.52621;9700.16309
51;771049.35108;196631.05703;117891.08918;72756.36341;80475.12379;10460.54234
52;800290.09835;205354.77161;122938.95674;75251.67715;82817.72137;11220.92160
53;830056.13561;214235.20175;128077.50579;77746.99089;85160.31895;11981.30086
54;860346.15170;223271.95627;133306.50997;80242.30463;87502.91653;12741.68012
55;891158.10541;232464.42620;138625.61691;82737.61837;89845.51411;13502.05938
56;922489.18759;241811.77345;144034.34166;85232.93211;92188.11169;14262.43863
57;953299.06279;251312.91943;149532.06011;87728.24585;94530.70927;15022.81789
58;984108.93798;260966.53356;155118.00233;90223.55959;96873.30686;15783.19715
59;1014918.81317;270771.02172;160791.24591;92718.87333;99215.90444;16543.57641
60;1045728.68836;280724.51483;166550.70933;95214.18707;101558.50202;17303.95567
61;1076538.56355;290824.85734;172395.14530;97709.50081;103901.09960;18064.33492
62;1107348.43874;301069.59597;178323.13427;100204.81455;106243.69718;18824.71418
63;1138158.31393;311455.96857;184333.07795;102700.12829;108586.29476;19585.09344
64;1168968.18912;321980.89328;190259.64085;105195.44203;110928.89234;20345.47270
65;1199778.06431;332640.95793;196186.20375;107690.75577;113271.48992;21105.85196
66;1230587.93950;343432.40991;202112.76665;110186.06951;115614.08750;21866.23121
67;1261397.81469;354351.14648;208039.32955;112681.38325;117956.68508;22626.61047
68;1292207.68989;365392.70569;213965.89245;115176.69699;120299.28266;23386.98973
69;1323017.56508;376552.25785;219892.45535;117672.01073;122641.88024;24147.36899
70;1353827.44027;387824.59789;225819.01825;120167.32446;124984.47782;24907.74825
71;1384637.31546;399204.13846;231745.58115;122662.63820;127327.07540;25668.12750
72;1415447.19065;410684.90408;237672.14405;125157.95194;129669.67298;26428.50676
73;1446257.06584;422260.52623;243598.70695;127653.26568;132012.27056;27188.88602
74;1477066.94103;433924.23980;249525.26985;130148.57942;134354.86814;27949.26528
75;1507876.81622;445668.88068;255451.83275;132643.89316;136697.46572;28709.64454
76;1538686.69141;457486.88486;261378.39564;135139.20690;139040.06330;29470.02379
77;1569496.56660;469370.28905;267304.95854;137634.52064;141382.66088;30230.40305
78;1600306.44179;481310.73296;273231.52144;140129.83438;143725.25846;30990.78231
79;1631116.31698;493299.46340;279158.08434;142625.14812;146067.85604;31751.16157
80;1661926.19218;505327.34021;285084.64724;145120.46186;148410.45362;32511.54083
81;1692736.06737;517384.84437;291011.21014;147615.77560;150753.05120;33271.92008
82;1723545.94256;529462.08811;296937.77304;150111.08934;153095.64879;34032.29934
83;1754355.81775;541548.82737;302864.33594;152606.40308;155438.24637;34792.67860
84;1785165.69294;553634.47666;308790.89884;155101.71682;157780.84395;35553.05786
85;1815975.56813;565708.12629;314717.46174;157597.03056;160123.44153;36313.43712
86;1846785.44332;577758.56225;320644.02464;160092.34430;162466.03911;37073.81637
