Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-415491.25000;59936.24842;36318.96182;-141863.92715;-74556.77000;-92707.20000
33;-428189.00000;65822.17697;39069.89784;-138255.56939;-76875.08000;-95604.30000
34;-440886.75000;71844.28365;41820.83387;-134563.72789;-79193.39000;-98501.40000
35;-453584.50000;78004.47906;44571.76989;-131961.20859;-81511.70000;-101398.50000
36;-466282.25000;84304.62310;47322.70592;-129358.68929;-83830.01000;-104295.60000
37;-478980.00000;90746.51886;50073.64195;-126756.16999;-86148.32000;-107192.70000
38;-491677.75000;97331.90624;52824.57797;-124153.65069;-88466.63000;-110089.80000
39;-504375.50000;104062.45529;55575.51400;-121551.13139;-90784.94000;-112986.90000
40;-517073.25000;110939.75914;58326.45003;-118948.61210;-93103.25000;-115884.00000
41;-529771.00000;117965.32674;61077.38605;-116346.09280;-95421.56000;-118781.10000
42;-542468.75000;125140.57522;63828.32208;-113743.57350;-97739.87000;-121678.20000
43;-555166.50000;132466.82193;66579.25810;-111141.05420;-100058.18000;-124575.30000
44;-567864.25000;139945.27617;69330.19413;-108538.53490;-102376.49000;-127472.40000
45;-580562.00000;147577.03063;72081.13016;-105936.01560;-104694.80000;-130369.50000
46;-593259.75000;155363.05252;74832.06618;-103333.49631;-107013.11000;-133266.60000
47;-605957.50000;163304.17432;77583.00221;-100730.97701;-109331.42000;-136163.70000
48;-618655.25000;171401.08436;80333.93823;-98128.45771;-111649.73000;-139060.80000
49;-631353.00000;179654.31698;83084.87426;-95525.93841;-113968.04000;-141957.90000
50;-644050.75000;188064.24253;85835.81029;-92923.41911;-116286.35000;-144855.00000
51;-656748.50000;196631.05703;88586.74631;-90320.89981;-118604.66000;-147752.10000
52;-669446.25000;205354.77161;91337.68234;-87718.38052;-120922.97000;-150649.20000
53;-682144.00000;214235.20175;94088.61836;-85115.86122;-123241.28000;-153546.30000
54;-694841.75000;223271.95627;96839.55439;-82513.34192;-125559.59000;-156443.40000
55;-707539.50000;232464.42620;99590.49042;-79910.82262;-127877.90000;-159340.50000
56;-720237.25000;241811.77345;102341.42644;-77308.30332;-130196.21000;-162237.60000
57;-732935.00000;251312.91943;105092.36247;-74705.78402;-122959.34560;-165134.70000
58;-745632.75000;260966.53356;107843.29849;-72103.26473;-120500.06840;-168031.80000
59;-758330.50000;270771.02172;110594.23452;-69500.74543;-118040.79121;-170928.90000
60;-771028.25000;280724.51483;113345.17055;-66898.22613;-115581.51401;-173826.00000
61;-783726.00000;290824.85734;116096.10657;-64295.70683;-113122.23681;-176723.10000
62;-796423.75000;301069.59597;118847.04260;-61693.18753;-110662.95961;-179620.20000
63;-809121.50000;311455.96857;121597.97863;-59090.66823;-108203.68241;-182517.30000
64;-821819.25000;321980.89328;124348.91465;-56488.14894;-105744.40521;-185414.40000
65;-834517.00000;332640.95793;127099.85068;-53885.62964;-103285.12802;-188311.50000
66;-847214.75000;343432.40991;129850.78670;-51283.11034;-100825.85082;-191208.60000
67;-772198.03383;354351.14648;132601.72273;-48680.59104;-98366.57362;-181403.71003
68;-741038.55075;365392.70569;135352.65876;-46078.07174;-95907.29642;-177949.81504
69;-709879.06766;376552.25785;138103.59478;-43475.55244;-93448.01922;-174495.92006
70;-678719.58458;387824.59789;140854.53081;-40873.03315;-90988.74202;-171042.02507
71;-647560.10150;399204.13846;143605.46683;-38270.51385;-88529.46482;-167588.13009
72;-616400.61841;410684.90408;146356.40286;-35667.99455;-86070.18763;-164134.23510
73;-585241.13533;422058.85056;149107.33889;-33065.47525;-83610.91043;-160680.34012
74;-554081.65224;433432.79704;151858.27491;-30462.95595;-81151.63323;-157226.44513
75;-522922.16916;444806.74352;154609.21094;-27860.43665;-78692.35603;-153772.55015
76;-491762.68608;456180.69000;157360.14696;-25257.91736;-76233.07883;-150318.65516
77;-460603.20299;467554.63648;160111.08299;-22655.39806;-73773.80163;-146864.76018
78;-429443.71991;478928.58296;162862.01902;-20052.87876;-71314.52444;-143410.86519
79;-398284.23682;490302.52944;165612.95504;-17450.35946;-68855.24724;-139956.97021
80;-367124.75374;501676.47592;168363.89107;-14847.84016;-66395.97004;-136503.07522
81;-335965.27066;513050.42240;171114.82709;-12245.32086;-63936.69284;-133049.18023
82;-304805.78757;524424.36888;173865.76312;-9642.80157;-61477.41564;-129595.28525
83;-273646.30449;535798.31536;176616.69915;-7040.28227;-59018.13844;-126141.39026
84;-242486.82140;547172.26184;179367.63517;-4437.76297;-56558.86125;-122687.49528
85;-211327.33832;558546.20832;182118.57120;-1835.24367;-54099.58405;-119233.60029
86;-180167.85524;569920.15481;184869.50723;767.27563;-51640.30685;-115779.70531
