Year;BRA;COD;AGO;TZA;MOZ;MMR
33;332595.13918;65822.17697;39069.89784;-138255.56939;-76875.08000;-95604.30000
34;352780.45102;71844.28365;41820.83387;-134563.72789;-79193.39000;-98501.40000
35;373428.61820;78004.47906;44571.76989;-130787.23133;-81511.70000;-101398.50000
36;394545.87482;84304.62310;47322.70592;-127597.72341;-83830.01000;-104295.60000
37;416138.26463;90746.51886;50073.64195;-124408.21548;-86148.32000;-107192.70000
38;438211.61956;97331.90624;52824.57797;-121218.70756;-88466.63000;-110089.80000
39;460771.53733;104062.45529;55575.51400;-118029.19964;-90784.94000;-112986.90000
40;483823.35795;110939.75914;58326.45003;-114839.69171;-93103.25000;-115884.00000
41;507372.13924;117965.32674;61077.38605;-111650.18379;-95421.56000;-118781.10000
42;531422.63119;125140.57522;63828.32208;-108460.67586;-97739.87000;-121678.20000
43;555979.24940;132466.82193;66579.25810;-105271.16794;-100058.18000;-124575.30000
44;581046.04730;139945.27617;69330.19413;-102081.66001;-102376.49000;-127472.40000
45;606626.68746;147577.03063;72081.13016;-98892.15209;-104694.80000;-130369.50000
46;632724.41177;155363.05252;74832.06618;-95702.64416;-107013.11000;-133266.60000
47;659342.01068;163304.17432;77583.00221;-92513.13624;-109331.42000;-136163.70000
48;686481.79130;171401.08436;80333.93823;-89323.62831;-111649.73000;-139060.80000
49;714145.54473;179654.31698;83084.87426;-86134.12039;-113968.04000;-141957.90000
50;742334.51231;188064.24253;85835.81029;-82944.61246;-116286.35000;-144855.00000
51;771049.35108;196631.05703;88586.74631;-79755.10454;-118604.66000;-147752.10000
52;800290.09835;205354.77161;91337.68234;-76565.59661;-120922.97000;-150649.20000
53;830056.13561;214235.20175;94088.61836;-73376.08869;-123241.28000;-153546.30000
54;860346.15170;223271.95627;96839.55439;-70186.58076;-125559.59000;-156443.40000
55;891158.10541;232464.42620;99590.49042;-66997.07284;-127877.90000;-159340.50000
56;922489.18759;241811.77345;102341.42644;-63807.56491;-130196.21000;-162237.60000
57;954335.78296;251312.91943;105092.36247;-60618.05699;-132514.52000;-165134.70000
58;986693.43155;260966.53356;107843.29849;-57428.54906;-134832.83000;-168031.80000
59;1019556.79015;270771.02172;110594.23452;-54239.04114;-137151.14000;-170928.90000
60;1052919.59375;280724.51483;113345.17055;-51049.53322;-139469.45000;-173826.00000
61;1086774.61730;290824.85734;116096.10657;-47860.02529;-141787.76000;-176723.10000
62;1121113.63770;301069.59597;118847.04260;-44670.51737;-133216.21889;-179620.20000
63;1155927.39663;311455.96857;121597.97863;-41481.00944;-124526.17583;-182517.30000
64;1191205.56404;321980.89328;124348.91465;-38291.50152;-118617.84652;-185414.40000
65;1226936.70280;332640.95793;127099.85068;-35101.99359;-112709.51722;-188311.50000
66;1263108.23465;343432.40991;129850.78670;-31912.48567;-106801.18791;-191208.60000
67;1299706.40779;354351.14648;132601.72273;-28722.97774;-100892.85860;-181403.71003
68;1336716.26627;365392.70569;135352.65876;-25533.46982;-94984.52929;-177949.81504
69;1373300.65541;376552.25785;138103.59478;-22343.96189;-89076.19999;-174495.92006
70;1409885.04456;387824.59789;140854.53081;-19154.45397;-83167.87068;-171042.02507
71;1446469.43371;399204.13846;143605.46683;-15964.94604;-77259.54137;-167588.13009
72;1483053.82285;410684.90408;146356.40286;-12775.43812;-71351.21207;-164134.23510
73;1519638.21200;422260.52623;149107.33889;-9585.93019;-65442.88276;-160680.34012
74;1556222.60115;433735.31055;151858.27491;-6396.42227;-59534.55345;-157226.44513
75;1592806.99030;445210.09486;154609.21094;-3206.91434;-53626.22415;-153772.55015
76;1629391.37944;456684.87918;157360.14696;-17.40642;-47717.89484;-150318.65516
77;1665975.76859;468159.66350;160111.08299;3172.10151;-41809.56553;-146864.76018
78;1702560.15774;479634.44782;162862.01902;6361.60943;-35901.23622;-143410.86519
79;1739144.54688;491109.23213;165612.95504;9551.11736;-29992.90692;-139956.97021
80;1775728.93603;502584.01645;168363.89107;12740.62528;-24084.57761;-136503.07522
81;1812313.32518;514058.80077;171114.82709;15930.13320;-18176.24830;-133049.18023
82;1848897.71432;525533.58508;173865.76312;19119.64113;-12267.91900;-129595.28525
83;1885482.10347;537008.36940;176616.69915;22309.14905;-6359.58969;-126141.39026
84;1922066.49262;548483.15372;179367.63517;25498.65698;-451.26038;-122687.49528
85;1958650.88176;559957.93804;182118.57120;28688.16490;5457.06893;-119233.60029
86;1995235.27091;571432.72235;184869.50723;31877.67283;11365.39823;-115779.70531
