Year;BRA;COD;AGO;TZA;MOZ;MMR
33;332595.13918;65822.17697;42200.17835;-76826.63010;-76875.08000;-95604.30000
34;352780.45102;71844.28365;45684.79453;-75239.04720;-79193.39000;-98501.40000
35;373428.61820;78004.47906;49249.31401;-73651.46430;-81511.70000;-101398.50000
36;394545.87482;84304.62310;52894.81300;-72063.88140;-83830.01000;-104295.60000
37;416138.26463;90746.51886;56622.33485;-70476.29850;-86148.32000;-107192.70000
38;438211.61956;97331.90624;60432.88631;-68888.71560;-88466.63000;-110089.80000
39;460771.53733;104062.45529;64161.44797;-67301.13270;-90784.94000;-112986.90000
40;483823.35795;110939.75914;67890.00962;-65713.54980;-93103.25000;-115884.00000
41;507372.13924;117965.32674;71618.57128;-64125.96690;-95421.56000;-118781.10000
42;531422.63119;125140.57522;75347.13293;-60093.79720;-91078.85197;-121678.20000
43;555979.24940;132466.82193;79075.69459;-57283.92090;-86644.75460;-124575.30000
44;581046.04730;139945.27617;82804.25624;-54474.04459;-83921.60641;-127472.40000
45;606626.68746;147577.03063;86532.81789;-51664.16829;-81198.45822;-130369.50000
46;632724.41177;155363.05252;90261.37955;-48854.29199;-78475.31002;-133266.60000
47;659342.01068;163304.17432;93989.94120;-46044.41569;-75752.16183;-136163.70000
48;686481.79130;171401.08436;97718.50286;-43234.53939;-73029.01364;-139060.80000
49;714145.54473;179654.31698;101447.06451;-40424.66309;-70305.86545;-141957.90000
50;742334.51231;188064.24253;105175.62617;-37614.78678;-67582.71725;-144855.00000
51;771049.35108;196631.05703;108904.18782;-34804.91048;-64859.56906;-147752.10000
52;800290.09835;205354.77161;112632.74948;-31995.03418;-62136.42087;-141966.50913
53;830056.13561;214235.20175;116361.31113;-29185.15788;-59413.27268;-140522.26370
54;860346.15170;223271.95627;120089.87279;-26375.28158;-56690.12448;-139078.01826
55;891158.10541;232464.42620;123818.43444;-23565.40528;-53966.97629;-137633.77283
56;922489.18759;241811.77345;127546.99610;-20755.52897;-51243.82810;-136189.52739
57;954335.78296;251312.91943;131275.55775;-17945.65267;-48520.67991;-134745.28196
58;986693.43155;260966.53356;135004.11940;-15135.77637;-45797.53172;-133301.03652
59;1019556.79015;270771.02172;138732.68106;-12325.90007;-43074.38352;-131856.79109
60;1052919.59375;280724.51483;142461.24271;-9516.02377;-40351.23533;-130412.54566
61;1086774.61730;290824.85734;146189.80437;-6706.14747;-37628.08714;-128968.30022
62;1121113.63770;301069.59597;149918.36602;-3896.27116;-34904.93895;-127524.05479
63;1154961.39802;311455.96857;153646.92768;-1086.39486;-32181.79075;-126079.80935
64;1188809.15834;321980.89328;157375.48933;1723.48144;-29458.64256;-124635.56392
65;1222656.91866;332640.95793;161104.05099;4533.35774;-26735.49437;-123191.31848
66;1256504.67899;343432.40991;164832.61264;7343.23404;-24012.34618;-121747.07305
67;1290352.43931;354351.14648;168561.17430;10153.11034;-21289.19799;-120302.82762
68;1324200.19963;365392.70569;172289.73595;12962.98665;-18566.04979;-118858.58218
69;1358047.95995;376552.25785;176018.29760;15772.86295;-15842.90160;-117414.33675
70;1391895.72027;387824.59789;179746.85926;18582.73925;-13119.75341;-115970.09131
71;1425743.48059;399204.13846;183475.42091;21392.61555;-10396.60522;-114525.84588
72;1459591.24091;410684.90408;187203.98257;24202.49185;-7673.45702;-113081.60044
73;1493439.00124;422260.52623;190932.54422;27012.36815;-4950.30883;-111637.35501
74;1527286.76156;433924.23980;194661.10588;29822.24445;-2227.16064;-110193.10957
75;1561134.52188;445668.88068;198389.66753;32632.12076;495.98755;-108748.86414
76;1594982.28220;457486.88486;202118.22919;35441.99706;3219.13574;-107304.61871
77;1628830.04252;469370.28905;205846.79084;38251.87336;5942.28394;-105860.37327
78;1662677.80284;481180.72841;209575.35250;41061.74966;8665.43213;-104416.12784
79;1696525.56316;492991.16778;213303.91415;43871.62596;11388.58032;-102971.88240
80;1730373.32349;504801.60715;217032.47581;46681.50226;14111.72851;-101527.63697
81;1764221.08381;516612.04652;220761.03746;49491.37857;16834.87671;-100083.39153
82;1798068.84413;528422.48589;224489.59911;52301.25487;19558.02490;-98639.14610
83;1831916.60445;540232.92525;228218.16077;55111.13117;22281.17309;-97194.90067
84;1865764.36477;552043.36462;231946.72242;57921.00747;25004.32128;-95750.65523
85;1899612.12509;563853.80399;235675.28408;60730.88377;27727.46948;-94306.40980
86;1933459.88541;575664.24336;239403.84573;63540.76007;30450.61767;-92862.16436
