Year;BRA;COD;AGO;TZA;MOZ;MMR
32;310705.30897;59936.24842;-177619.97500;-150080.00000;-74556.77000;-92707.20000
33;328682.18358;65822.17697;-183170.60000;-154770.00000;-76875.08000;-95604.30000
34;346659.05819;71844.28365;-188721.22500;-159460.00000;-79193.39000;-98501.40000
35;364635.93280;78004.47906;-194271.85000;-164150.00000;-81511.70000;-101398.50000
36;382612.80741;84304.62310;-199822.47500;-168840.00000;-83830.01000;-104295.60000
37;400589.68203;90746.51886;-205373.10000;-173530.00000;-86148.32000;-107192.70000
38;418566.55664;97331.90624;-210923.72500;-178220.00000;-88466.63000;-110089.80000
39;436543.43125;104062.45529;-216474.35000;-182910.00000;-90784.94000;-112986.90000
40;454520.30586;110939.75914;-222024.97500;-187600.00000;-93103.25000;-115884.00000
41;472497.18047;117965.32674;-227575.60000;-192290.00000;-95421.56000;-118781.10000
42;490474.05508;125140.57522;-233126.22500;-196980.00000;-97739.87000;-121678.20000
43;508450.92969;132167.64446;-238676.85000;-201670.00000;-100058.18000;-124575.30000
44;526427.80430;139194.71369;-244227.47500;-206360.00000;-102376.49000;-127472.40000
45;544404.67891;146221.78293;-249778.10000;-211050.00000;-104694.80000;-130369.50000
46;562381.55352;153248.85216;-255328.72500;-215740.00000;-107013.11000;-133266.60000
47;580358.42814;160275.92140;-260879.35000;-220430.00000;-109331.42000;-136163.70000
48;598335.30275;167302.99063;-266429.97500;-225120.00000;-111649.73000;-139060.80000
49;616312.17736;174330.05987;-271980.60000;-229810.00000;-113968.04000;-141957.90000
50;634289.05197;181357.12910;-277531.22500;-234500.00000;-116286.35000;-144855.00000
51;652265.92658;188384.19834;-283081.85000;-239190.00000;-118604.66000;-147752.10000
52;670242.80119;195411.26757;-273348.56105;-243880.00000;-120922.97000;-150649.20000
53;688219.67580;202438.33681;-271257.22908;-248570.00000;-123241.28000;-153546.30000
54;706196.55041;209465.40604;-269165.89711;-253260.00000;-125559.59000;-156443.40000
55;724173.42502;216492.47528;-267074.56514;-257950.00000;-127877.90000;-159340.50000
56;742150.29963;223519.54451;-264983.23316;-262640.00000;-130196.21000;-162237.60000
57;760127.17425;230546.61375;-262891.90119;-267330.00000;-132514.52000;-165134.70000
58;778104.04886;237573.68298;-260800.56922;-272020.00000;-134832.83000;-168031.80000
59;796080.92347;244600.75222;-258709.23725;-276710.00000;-137151.14000;-170928.90000
60;814057.79808;251627.82145;-256617.90527;-281400.00000;-139469.45000;-173826.00000
61;832034.67269;258654.89069;-254526.57330;-286090.00000;-141787.76000;-176723.10000
62;850011.54730;265681.95992;-252435.24133;-290780.00000;-144106.07000;-179620.20000
63;867988.42191;272709.02916;-250343.90936;-295470.00000;-146424.38000;-182517.30000
64;885965.29652;279736.09839;-248252.57739;-300160.00000;-148742.69000;-185414.40000
65;903942.17113;286763.16763;-246161.24541;-304850.00000;-151061.00000;-188311.50000
66;921919.04574;293790.23686;-244069.91344;-309540.00000;-153379.31000;-191208.60000
67;939895.92036;300817.30610;-241978.58147;-314230.00000;-155697.62000;-194105.70000
68;957872.79497;307844.37533;-239887.24950;-318920.00000;-158015.93000;-197002.80000
69;975849.66958;314871.44457;-237795.91752;-323610.00000;-160334.24000;-199899.90000
70;993826.54419;321898.51380;-235704.58555;-328300.00000;-162652.55000;-202797.00000
71;1011803.41880;328925.58304;-233613.25358;-332990.00000;-164970.86000;-205694.10000
72;1029780.29341;335952.65227;-231521.92161;-337680.00000;-167289.17000;-208591.20000
73;1047757.16802;342979.72151;-229430.58963;-342370.00000;-169607.48000;-211488.30000
74;1065734.04263;350006.79074;-227339.25766;-347060.00000;-171925.79000;-214385.40000
75;1083710.91724;357033.85998;-225247.92569;-351750.00000;-174244.10000;-217282.50000
76;1101687.79185;364060.92921;-223156.59372;-356440.00000;-176562.41000;-220179.60000
77;1119664.66646;371087.99845;-221065.26174;-361130.00000;-178880.72000;-223076.70000
78;1137641.54107;378115.06768;-218973.92977;-365820.00000;-181199.03000;-225973.80000
79;1155618.41569;385142.13692;-216882.59780;-370510.00000;-183517.34000;-228870.90000
80;1173595.29030;392169.20615;-214791.26583;-375200.00000;-185835.65000;-231768.00000
81;1191572.16491;399196.27539;-212699.93385;-379890.00000;-188153.96000;-234665.10000
82;1209549.03952;406223.34462;-210608.60188;-384580.00000;-190472.27000;-237562.20000
83;1227525.91413;413250.41386;-208517.26991;-389270.00000;-192790.58000;-240459.30000
84;1245502.78874;420277.48309;-206425.93794;-393960.00000;-195108.89000;-243356.40000
85;1263479.66335;427304.55233;-204334.60596;-398650.00000;-197427.20000;-246253.50000
86;1281456.53796;434331.62156;-202243.27399;-403340.00000;-199745.51000;-249150.60000
