Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-415491.25000;59936.24842;38794.35993;-76898.76994;-74556.77000;-92707.20000
33;-428189.00000;65822.17697;42200.17835;-74553.46551;-76875.08000;-95604.30000
34;-440886.75000;71844.28365;45684.79453;-72208.16108;-79193.39000;-98501.40000
35;-453584.50000;78004.47906;49249.31401;-69862.85665;-81511.70000;-101398.50000
36;-466282.25000;84304.62310;52894.81300;-67517.55222;-83830.01000;-104295.60000
37;-478980.00000;90746.51886;56622.33485;-65172.24779;-86148.32000;-107192.70000
38;-491677.75000;97331.90624;60432.88631;-62826.94335;-88466.63000;-110089.80000
39;-504375.50000;104062.45529;64161.44797;-60481.63892;-90784.94000;-112986.90000
40;-517073.25000;110939.75914;67890.00962;-58136.33449;-93103.25000;-115884.00000
41;-529771.00000;117965.32674;71618.57128;-55791.03006;-95421.56000;-118781.10000
42;-542468.75000;125140.57522;75347.13293;-53445.72563;-91078.85197;-121678.20000
43;-555166.50000;132466.82193;79075.69459;-51100.42120;-86644.75460;-124575.30000
44;-567864.25000;139945.27617;82804.25624;-48755.11677;-83921.60641;-127472.40000
45;-580562.00000;147577.03063;86532.81789;-46409.81233;-81198.45822;-130369.50000
46;-593259.75000;155363.05252;90261.37955;-44064.50790;-78475.31002;-133266.60000
47;-605957.50000;163304.17432;93989.94120;-41719.20347;-75752.16183;-136163.70000
48;-618655.25000;171401.08436;97718.50286;-39373.89904;-73029.01364;-139060.80000
49;-631353.00000;179654.31698;101447.06451;-37028.59461;-70305.86545;-141957.90000
50;-644050.75000;188064.24253;105175.62617;-34683.29018;-67582.71725;-144855.00000
51;-656748.50000;196631.05703;108904.18782;-32337.98575;-64859.56906;-147752.10000
52;-669446.25000;205354.77161;112632.74948;-29992.68131;-62136.42087;-141966.50913
53;-682144.00000;214235.20175;116361.31113;-27647.37688;-59413.27268;-140522.26370
54;-694841.75000;223271.95627;120089.87279;-25302.07245;-56690.12448;-139078.01826
55;-707539.50000;232464.42620;123818.43444;-22956.76802;-53966.97629;-137633.77283
56;-720237.25000;241811.77345;127546.99610;-20611.46359;-51243.82810;-136189.52739
57;-732935.00000;251312.91943;131275.55775;-18266.15916;-48520.67991;-134745.28196
58;-745632.75000;260966.53356;135004.11940;-15920.85473;-45797.53172;-133301.03652
59;-758330.50000;270771.02172;138732.68106;-13575.55030;-43074.38352;-131856.79109
60;-771028.25000;280724.51483;142461.24271;-11230.24586;-40351.23533;-130412.54566
61;-783726.00000;290824.85734;146189.80437;-8884.94143;-37628.08714;-128968.30022
62;-796423.75000;301069.59597;149918.36602;-6539.63700;-34904.93895;-127524.05479
63;-809121.50000;311455.96857;153646.92768;-4194.33257;-32181.79075;-126079.80935
64;-821819.25000;321980.89328;157375.48933;-1849.02814;-29458.64256;-124635.56392
65;-834517.00000;332640.95793;161104.05099;496.27629;-26735.49437;-123191.31848
66;-847214.75000;343432.40991;164832.61264;2841.58072;-24012.34618;-121747.07305
67;-859912.50000;354351.14648;168561.17430;5186.88516;-21289.19799;-120302.82762
68;-872610.25000;365392.70569;172289.73595;7532.18959;-18566.04979;-118858.58218
69;-885308.00000;376552.25785;176018.29760;9877.49402;-15842.90160;-117414.33675
70;-898005.75000;387824.59789;179746.85926;12222.79845;-13119.75341;-115970.09131
71;-910703.50000;399204.13846;183475.42091;14568.10288;-10396.60522;-114525.84588
72;-923401.25000;410684.90408;187203.98257;16913.40731;-7673.45702;-113081.60044
73;-936099.00000;422260.52623;190932.54422;19258.71174;-4950.30883;-111637.35501
74;-948796.75000;433924.23980;194661.10588;21604.01617;-2227.16064;-110193.10957
75;-961494.50000;445668.88068;198389.66753;23949.32061;495.98755;-108748.86414
76;-974192.25000;457486.88486;202118.22919;26294.62504;3219.13574;-107304.61871
77;-986890.00000;469224.35940;205846.79084;28639.92947;5942.28394;-105860.37327
78;-999587.75000;480961.83395;209575.35250;30985.23390;8665.43213;-104416.12784
79;-1012285.50000;492699.30849;213303.91415;33330.53833;11388.58032;-102971.88240
80;-1024983.25000;504436.78304;217032.47581;35675.84276;14111.72851;-101527.63697
81;-1037681.00000;516174.25758;220761.03746;38021.14719;16834.87671;-100083.39153
82;-1050378.75000;527911.73213;224489.59911;40366.45163;19558.02490;-98639.14610
83;-1063076.50000;539649.20667;228218.16077;42711.75606;22281.17309;-97194.90067
84;-1075774.25000;551386.68122;231946.72242;45057.06049;25004.32128;-95750.65523
85;-1088472.00000;563124.15576;235675.28408;47402.36492;27727.46948;-94306.40980
86;-1101169.75000;574861.63031;239403.84573;49747.66935;30450.61767;-92862.16436
