Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-415491.25000;59936.24842;-177619.97500;-150080.00000;35857.27822;-92707.20000
33;-428189.00000;65822.17697;-183170.60000;-154770.00000;38145.63003;-95604.30000
34;-440886.75000;71844.28365;-188721.22500;-159460.00000;40433.98184;-98501.40000
35;-453584.50000;78004.47906;-194271.85000;-164150.00000;42722.33365;-101398.50000
36;-466282.25000;84304.62310;-199822.47500;-168840.00000;45010.68546;-104295.60000
37;-478980.00000;90746.51886;-205373.10000;-173530.00000;47299.03728;-107192.70000
38;-491677.75000;97331.90624;-210923.72500;-178220.00000;49587.38909;-110089.80000
39;-504375.50000;104062.45529;-216474.35000;-182910.00000;51875.74090;-112986.90000
40;-517073.25000;110939.75914;-222024.97500;-187600.00000;54164.09271;-115884.00000
41;-529771.00000;117965.32674;-227575.60000;-192290.00000;56452.44452;-118781.10000
42;-542468.75000;125140.57522;-233126.22500;-196980.00000;58740.79633;-121678.20000
43;-555166.50000;132466.82193;-238676.85000;-201670.00000;61029.14814;-124575.30000
44;-567864.25000;139945.27617;-244227.47500;-206360.00000;63317.49995;-127472.40000
45;-580562.00000;147577.03063;-249778.10000;-211050.00000;65605.85176;-130369.50000
46;-593259.75000;155363.05252;-255328.72500;-215740.00000;67894.20357;-133266.60000
47;-605957.50000;163304.17432;-260879.35000;-220430.00000;70182.55538;-136163.70000
48;-618655.25000;171401.08436;-266429.97500;-225120.00000;72470.90719;-139060.80000
49;-631353.00000;179654.31698;-271980.60000;-229810.00000;74759.25900;-141957.90000
50;-644050.75000;188064.24253;-277531.22500;-234500.00000;77047.61081;-144855.00000
51;-656748.50000;196631.05703;-283081.85000;-239190.00000;79335.96262;-147752.10000
52;-669446.25000;205354.77161;-288632.47500;-243880.00000;81624.31443;-150649.20000
53;-682144.00000;214235.20175;-294183.10000;-248570.00000;83912.66624;-153546.30000
54;-694841.75000;223271.95627;-299733.72500;-253260.00000;86201.01805;-156443.40000
55;-707539.50000;232464.42620;-305284.35000;-257950.00000;88489.36986;-159340.50000
56;-720237.25000;241811.77345;-310834.97500;-262640.00000;90777.72167;-162237.60000
57;-732935.00000;251312.91943;-316385.60000;-267330.00000;93066.07348;-165134.70000
58;-745632.75000;260966.53356;-321936.22500;-272020.00000;95354.42529;-168031.80000
59;-758330.50000;270771.02172;-327486.85000;-276710.00000;97642.77710;-170928.90000
60;-771028.25000;280724.51483;-333037.47500;-266698.75251;99931.12891;-173826.00000
61;-783726.00000;290824.85734;-338588.10000;-264038.12877;102219.48072;-176723.10000
62;-796423.75000;301069.59597;-344138.72500;-261377.50502;104507.83253;-179620.20000
63;-809121.50000;311455.96857;-349689.35000;-258716.88128;106796.18434;-182517.30000
64;-821819.25000;321980.89328;-355239.97500;-256056.25753;109084.53615;-185414.40000
65;-834517.00000;332640.95793;-360790.60000;-253395.63379;111372.88796;-188311.50000
66;-847214.75000;343432.40991;-366341.22500;-250735.01004;113661.23977;-191208.60000
67;-859912.50000;354351.14648;-371891.85000;-248074.38630;115949.59158;-194105.70000
68;-872610.25000;365138.83577;-377442.47500;-245413.76255;118237.94339;-197002.80000
69;-885308.00000;375926.52506;-382993.10000;-242753.13881;120526.29520;-199899.90000
70;-898005.75000;386714.21435;-388543.72500;-240092.51506;122814.64701;-202797.00000
71;-910703.50000;397501.90364;-394094.35000;-237431.89132;125102.99882;-205694.10000
72;-923401.25000;408289.59293;-399644.97500;-234771.26757;127391.35063;-208591.20000
73;-936099.00000;419077.28222;-405195.60000;-232110.64383;129679.70244;-211488.30000
74;-948796.75000;429864.97151;-410746.22500;-229450.02008;131968.05425;-214385.40000
75;-961494.50000;440652.66079;-416296.85000;-226789.39634;134256.40606;-217282.50000
76;-974192.25000;451440.35008;-421847.47500;-224128.77259;136544.75787;-220179.60000
77;-986890.00000;462228.03937;-427398.10000;-221468.14885;138833.10968;-223076.70000
78;-999587.75000;473015.72866;-432948.72500;-218807.52511;141121.46150;-225973.80000
79;-1012285.50000;483803.41795;-438499.35000;-216146.90136;143409.81331;-228870.90000
80;-1024983.25000;494591.10724;-444049.97500;-213486.27762;145698.16512;-231768.00000
81;-1037681.00000;505378.79653;-449600.60000;-210825.65387;147986.51693;-234665.10000
82;-1050378.75000;516166.48582;-447324.54355;-208165.03013;150274.86874;-237562.20000
83;-1063076.50000;526954.17510;-447029.92540;-205504.40638;152563.22055;-240459.30000
84;-1075774.25000;537741.86439;-446735.30725;-202843.78264;154851.57236;-243356.40000
85;-1088472.00000;548529.55368;-446440.68910;-200183.15889;157139.92417;-246253.50000
86;-1101169.75000;559317.24297;-446146.07095;-197522.53515;159428.27598;-249150.60000
