Year;BRA;COD;AGO;TZA;MOZ;MMR
34;352780.45102;71844.28365;45684.79453;30336.02983;40928.07054;31520.20409
35;373428.61820;78004.47906;49249.31401;32946.73514;43495.13907;33753.18094
36;394545.87482;84304.62310;52894.81300;35616.75101;46120.52681;36036.88702
37;416138.26463;90746.51886;56622.33485;38346.84159;48804.98514;38371.97594
38;438211.61956;97331.90624;60432.88631;41137.74426;51549.23911;40759.07838
39;460771.53733;104062.45529;64327.43374;43990.16678;54353.98465;43198.79971
40;483823.35795;110939.75914;68306.89899;46904.78433;57219.88567;45691.71742
41;507372.13924;117965.32674;72372.15519;49882.23641;60147.57096;48132.04169
42;531422.63119;125140.57522;76524.02235;52923.12360;63137.63107;50572.36595
43;554976.44575;132466.82193;80763.26273;56028.00419;66190.61496;53012.69021
44;578530.26031;139945.27617;85090.57608;59197.39069;69307.02657;55453.01447
45;602084.07487;147577.03063;89506.59467;62431.74619;72487.32126;57893.33874
46;625637.88943;155363.05252;94011.87817;65731.48059;75731.90206;60333.66300
47;649191.70398;163304.17432;98606.90827;69096.94669;79041.11589;62773.98726
48;672745.51854;171401.08436;103292.08328;72528.43622;82415.24959;65214.31153
49;696299.33310;179654.31698;108067.71238;76026.17562;85854.52583;67654.63579
50;719853.14766;188064.24253;112934.00987;79590.32185;89359.09895;70094.96005
51;743406.96222;196631.05703;117891.08918;83220.95800;92929.05062;72535.28432
52;766960.77677;205354.77161;122938.95674;86918.08876;96564.38548;74975.60858
53;790514.59133;214235.20175;128077.50579;90681.63595;100265.02665;77415.93284
54;814068.40589;223271.95627;133306.50997;94511.43378;104030.81111;79856.25711
55;837622.22045;232464.42620;138625.61691;98407.22416;107861.48508;82296.58137
56;861176.03501;241811.77345;144034.34166;102368.65192;111756.69934;84736.90563
57;884729.84957;251312.91943;149532.06011;106395.25994;115716.00439;87177.22990
58;908283.66412;260966.53356;155118.00233;110486.48432;119738.84577;89617.55416
59;931837.47868;270771.02172;160615.09008;114641.64947;123824.55919;92057.87842
60;955391.29324;280724.51483;166112.17783;118859.96327;127972.36574;94498.20269
61;978945.10780;290824.85734;171609.26558;123140.51219;132181.36719;96938.52695
62;1002498.92236;301069.59597;177106.35334;127482.25652;136450.54119;99378.85121
63;1026052.73691;311455.96857;182603.44109;131884.02567;140778.73673;101819.17547
64;1049606.55147;321980.89328;188100.52884;136344.51353;145164.66951;104259.49974
65;1073160.36603;332640.95793;193597.61659;140862.27401;149606.91763;106699.82400
66;1096714.18059;343432.40991;199094.70435;145321.45118;154103.91730;109140.14826
67;1120267.99515;354351.14648;204591.79210;149780.62835;158653.95885;111580.47253
68;1143821.80971;365392.70569;210088.87985;154239.80551;163255.18287;114020.79679
69;1167375.62426;376552.25785;215585.96760;158698.98268;167905.57677;116461.12105
70;1190929.43882;387824.59789;221083.05536;163158.15985;172602.97149;118901.44532
71;1214483.25338;399204.13846;226580.14311;167617.33702;177345.03867;121341.76958
72;1238037.06794;410684.90408;232077.23086;172076.51419;182129.28821;123782.09384
73;1261590.88250;422260.52623;237574.31861;176535.69136;186953.06625;126222.41811
74;1285144.69705;433924.23980;243071.40637;180994.86853;191813.55363;128662.74237
75;1308698.51161;445668.88068;248568.49412;185454.04570;196707.76493;131103.06663
76;1332252.32617;457486.88486;254065.58187;189913.22287;201632.54809;133543.39090
77;1355806.14073;469370.28905;259562.66962;194372.40004;206523.77304;135983.71516
78;1379359.95529;481310.73296;265059.75738;198831.57720;211414.99800;138424.03942
79;1402913.76985;493299.46340;270556.84513;203290.75437;216306.22295;140864.36368
80;1426467.58440;505327.34021;276053.93288;207749.93154;221197.44790;143304.68795
81;1450021.39896;517384.84437;281551.02063;212209.10871;226088.67286;145745.01221
82;1473575.21352;529462.08811;287048.10839;216668.28588;230979.89781;148185.33647
83;1497129.02808;541548.82737;292545.19614;221127.46305;235871.12277;150625.66074
84;1520682.84264;553634.47666;298042.28389;225586.64022;240762.34772;153065.98500
85;1544236.65720;565708.12629;303539.37164;230045.81739;245653.57268;155506.30926
86;1567790.47175;577758.56225;309036.45940;234504.99456;250544.79763;157946.63353
