Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-415491.25000;59936.24842;-177619.97500;-150080.00000;35965.76976;-92707.20000
33;-428189.00000;65822.17697;-183170.60000;-154770.00000;38418.54617;-95604.30000
34;-440886.75000;71844.28365;-188721.22500;-159460.00000;40928.07054;-98501.40000
35;-453584.50000;78004.47906;-194271.85000;-164150.00000;43495.13907;-101398.50000
36;-466282.25000;84304.62310;-199822.47500;-168840.00000;46120.52681;-104295.60000
37;-478980.00000;90746.51886;-205373.10000;-173530.00000;48804.98514;-107192.70000
38;-491677.75000;97331.90624;-210923.72500;-178220.00000;51549.23911;-110089.80000
39;-504375.50000;104062.45529;-216474.35000;-182910.00000;54353.98465;-112986.90000
40;-517073.25000;110939.75914;-222024.97500;-187600.00000;57219.88567;-115884.00000
41;-529771.00000;117965.32674;-227575.60000;-192290.00000;60147.57096;-118781.10000
42;-542468.75000;125140.57522;-233126.22500;-196980.00000;63137.63107;-121678.20000
43;-555166.50000;132466.82193;-238676.85000;-201670.00000;66190.61496;-124575.30000
44;-567864.25000;139945.27617;-244227.47500;-196123.51680;69307.02657;-127472.40000
45;-580562.00000;147577.03063;-249778.10000;-195695.27520;72487.32126;-130369.50000
46;-593259.75000;155363.05252;-255328.72500;-195267.03360;75731.90206;-133266.60000
47;-605957.50000;163304.17432;-260879.35000;-194838.79200;78912.64851;-136163.70000
48;-618655.25000;171401.08436;-266429.97500;-194410.55040;82093.39497;-139060.80000
49;-631353.00000;179654.31698;-271980.60000;-193982.30880;85274.14142;-141957.90000
50;-644050.75000;188064.24253;-277531.22500;-193554.06720;88454.88788;-144855.00000
51;-656748.50000;196631.05703;-283081.85000;-193125.82560;91635.63434;-147752.10000
52;-669446.25000;205354.77161;-288632.47500;-192697.58400;94816.38079;-150649.20000
53;-682144.00000;214235.20175;-294183.10000;-192269.34240;97997.12725;-153546.30000
54;-694841.75000;223271.95627;-299733.72500;-191841.10080;101177.87371;-156443.40000
55;-707539.50000;232464.42620;-305284.35000;-191412.85921;104358.62016;-159340.50000
56;-720237.25000;241811.77345;-310834.97500;-190984.61761;107539.36662;-162237.60000
57;-732935.00000;251312.91943;-316385.60000;-190556.37601;110720.11308;-165134.70000
58;-745632.75000;260966.53356;-321936.22500;-190128.13441;113900.85953;-168031.80000
59;-758330.50000;270771.02172;-327486.85000;-189699.89281;117081.60599;-170928.90000
60;-771028.25000;280724.51483;-333037.47500;-189271.65121;120262.35245;-173826.00000
61;-783726.00000;290824.85734;-338588.10000;-188843.40961;123443.09890;-176723.10000
62;-796423.75000;301069.59597;-324635.71234;-188415.16801;126623.84536;-179620.20000
63;-809121.50000;311455.96857;-320434.83101;-187986.92641;129804.59181;-182517.30000
64;-821819.25000;321980.89328;-316233.94968;-187558.68481;132985.33827;-185414.40000
65;-834517.00000;332640.95793;-312033.06835;-187130.44321;136166.08473;-188311.50000
66;-847214.75000;343432.40991;-307832.18702;-186702.20161;139346.83118;-191208.60000
67;-859912.50000;354351.14648;-303631.30569;-186273.96001;142527.57764;-194105.70000
68;-872610.25000;365392.70569;-299430.42436;-185845.71841;145708.32410;-197002.80000
69;-885308.00000;376552.25785;-295229.54303;-185417.47681;148889.07055;-199899.90000
70;-898005.75000;387824.59789;-291028.66170;-184989.23521;152069.81701;-202797.00000
71;-910703.50000;399204.13846;-286827.78037;-184560.99361;155250.56347;-205694.10000
72;-923401.25000;410684.90408;-282626.89904;-184132.75201;158431.30992;-208591.20000
73;-936099.00000;422260.52623;-278426.01771;-183704.51041;161612.05638;-211488.30000
74;-948796.75000;433735.31055;-274225.13638;-183276.26881;164792.80283;-214385.40000
75;-961494.50000;445210.09486;-270024.25505;-182848.02721;167973.54929;-217282.50000
76;-974192.25000;456684.87918;-265823.37372;-182419.78561;171154.29575;-220179.60000
77;-986890.00000;468159.66350;-261622.49239;-181991.54401;174335.04220;-223076.70000
78;-999587.75000;479634.44782;-257421.61106;-181563.30242;177515.78866;-225973.80000
79;-1012285.50000;491109.23213;-253220.72973;-181135.06082;180696.53512;-228870.90000
80;-1024983.25000;502584.01645;-249019.84840;-180706.81922;183877.28157;-231768.00000
81;-1037681.00000;514058.80077;-244818.96707;-180278.57762;187058.02803;-234665.10000
82;-1050378.75000;525533.58508;-240618.08574;-179850.33602;190238.77449;-237562.20000
83;-1063076.50000;537008.36940;-236417.20441;-179422.09442;193419.52094;-240459.30000
84;-1075774.25000;548483.15372;-232216.32308;-178993.85282;196600.26740;-243356.40000
85;-1088472.00000;559957.93804;-228015.44175;-178565.61122;199781.01385;-246253.50000
86;-1101169.75000;571432.72235;-223814.56042;-178137.36962;202961.76031;-249150.60000
