Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-415491.25000;59936.24842;-1272.70972;-141863.92715;-74556.77000;-92707.20000
33;-390908.71164;65822.17697;-391.38882;-142445.89072;-76875.08000;-95604.30000
34;-384966.31746;71844.28365;489.93209;-143027.85430;-79193.39000;-98501.40000
35;-379023.92329;78004.47906;1371.25299;-143609.81787;-81511.70000;-101398.50000
36;-373081.52911;84304.62310;2252.57390;-144191.78144;-83830.01000;-104295.60000
37;-367139.13493;90746.51886;3133.89480;-144773.74502;-86148.32000;-107192.70000
38;-361196.74075;97331.90624;4015.21570;-145355.70859;-88466.63000;-110089.80000
39;-355254.34657;104062.45529;4896.53661;-145937.67217;-90784.94000;-112986.90000
40;-349311.95239;110939.75914;5777.85751;-146519.63574;-93103.25000;-115884.00000
41;-343369.55822;117965.32674;6659.17842;-147101.59931;-95421.56000;-118781.10000
42;-337427.16404;125140.57522;7540.49932;-147683.56289;-97739.87000;-121678.20000
43;-331484.76986;132466.82193;8421.82022;-148265.52646;-100058.18000;-124575.30000
44;-325542.37568;139945.27617;9303.14113;-148847.49004;-102376.49000;-127472.40000
45;-319599.98150;147577.03063;10184.46203;-149429.45361;-104694.80000;-130369.50000
46;-313657.58732;155363.05252;11065.78293;-150011.41718;-107013.11000;-133266.60000
47;-307715.19314;163304.17432;11947.10384;-150593.38076;-109331.42000;-136163.70000
48;-301772.79897;171401.08436;12828.42474;-151175.34433;-111649.73000;-139060.80000
49;-295830.40479;179654.31698;13709.74565;-151757.30790;-113968.04000;-141957.90000
50;-289888.01061;188064.24253;14591.06655;-152339.27148;-116286.35000;-144855.00000
51;-283945.61643;196631.05703;15472.38745;-152921.23505;-118604.66000;-147752.10000
52;-278003.22225;205354.77161;16353.70836;-153503.19863;-120922.97000;-150649.20000
53;-272060.82807;214235.20175;17235.02926;-154085.16220;-123241.28000;-153546.30000
54;-266118.43390;223271.95627;18116.35016;-154667.12577;-125559.59000;-156443.40000
55;-260176.03972;232464.42620;18997.67107;-155249.08935;-127877.90000;-159340.50000
56;-254233.64554;241811.77345;19878.99197;-155831.05292;-130196.21000;-162237.60000
57;-248291.25136;251312.91943;20760.31288;-156413.01650;-132514.52000;-165134.70000
58;-242348.85718;260966.53356;21641.63378;-156994.98007;-134832.83000;-168031.80000
59;-236406.46300;270771.02172;22522.95468;-157576.94364;-137151.14000;-170928.90000
60;-230464.06883;280724.51483;23404.27559;-158158.90722;-139469.45000;-173826.00000
61;-224521.67465;290824.85734;24285.59649;-158740.87079;-141787.76000;-176723.10000
62;-218579.28047;301069.59597;25166.91740;-159322.83437;-144106.07000;-179620.20000
63;-212636.88629;311455.96857;26048.23830;-159904.79794;-146424.38000;-182517.30000
64;-206694.49211;321980.89328;26929.55920;-160486.76151;-148742.69000;-185414.40000
65;-200752.09793;332640.95793;27810.88011;-161068.72509;-151061.00000;-188311.50000
66;-194809.70375;343432.40991;28692.20101;-161650.68866;-153379.31000;-191208.60000
67;-188867.30958;354351.14648;29573.52191;-162232.65224;-155697.62000;-194105.70000
68;-182924.91540;365392.70569;30454.84282;-162814.61581;-158015.93000;-197002.80000
69;-176982.52122;376552.25785;31336.16372;-163396.57938;-160334.24000;-199899.90000
70;-171040.12704;387589.34605;32217.48463;-163978.54296;-162652.55000;-202797.00000
71;-165097.73286;398626.43425;33098.80553;-164560.50653;-164970.86000;-205694.10000
72;-159155.33868;409663.52246;33980.12643;-165142.47011;-167289.17000;-208591.20000
73;-153212.94451;420700.61066;34861.44734;-165724.43368;-169607.48000;-211488.30000
74;-147270.55033;431737.69886;35742.76824;-166306.39725;-171925.79000;-214385.40000
75;-141328.15615;442774.78707;36624.08914;-166888.36083;-174244.10000;-217282.50000
76;-135385.76197;453811.87527;37505.41005;-167470.32440;-176562.41000;-220179.60000
77;-129443.36779;464848.96347;38386.73095;-168052.28797;-162357.42923;-223076.70000
78;-123500.97361;475886.05167;39268.05186;-168634.25155;-156414.09384;-225973.80000
79;-117558.57944;486923.13988;40149.37276;-169216.21512;-150470.75846;-228870.90000
80;-111616.18526;497960.22808;41030.69366;-169798.17870;-144527.42307;-231768.00000
81;-105673.79108;508997.31628;41912.01457;-170380.14227;-138584.08768;-234665.10000
82;-99731.39690;520034.40449;42793.33547;-170962.10584;-132640.75230;-218156.84939
83;-93789.00272;531071.49269;43674.65637;-171544.06942;-126697.41691;-211351.27409
84;-87846.60854;542108.58089;44555.97728;-172126.03299;-120754.08152;-204545.69879
85;-81904.21437;553145.66909;45437.29818;-172707.99657;-114810.74614;-197740.12348
86;-75961.82019;564182.75730;46318.61909;-173289.96014;-108867.41075;-190934.54818
