Year;BRA;COD;AGO;TZA;MOZ;MMR
34;352780.45102;71844.28365;45684.79453;30336.02983;40928.07054;31520.20409
35;373428.61820;78004.47906;49249.31401;32946.73514;43495.13907;33753.18094
36;394545.87482;84304.62310;52894.81300;35616.75101;46120.52681;36036.88702
37;416138.26463;90746.51886;56622.33485;38346.84159;48804.98514;38371.97594
38;438211.61956;97331.90624;60432.88631;41137.74426;51549.23911;40759.07838
39;460771.53733;104062.45529;64327.43374;43990.16678;54353.98465;43198.79971
40;483823.35795;110939.75914;68306.89899;46904.78433;57219.88567;45691.71742
41;507372.13924;117965.32674;72372.15519;49882.23641;60147.57096;48238.37848
42;531422.63119;125140.57522;76524.02235;52923.12360;63137.63107;50839.29657
43;555979.24940;132466.82193;80763.26273;56028.00419;66190.61496;53494.94921
44;581046.04730;139945.27617;85090.57608;59197.39069;69307.02657;56205.77476
45;606626.68746;147577.03063;89506.59467;62431.74619;72487.32126;58972.16931
46;631697.51110;155363.05252;94011.87817;65731.48059;75731.90206;61683.43022
47;656768.33475;163304.17432;98606.90827;69096.94669;79041.11589;64394.69114
48;681839.15840;171401.08436;103292.08328;72528.43622;82415.24959;67105.95205
49;706909.98205;179654.31698;108067.71238;76026.17562;85854.52583;69817.21296
50;731980.80570;188064.24253;112934.00987;79590.32185;89359.09895;72528.47388
51;757051.62935;196631.05703;117891.08918;83220.95800;92929.05062;75239.73479
52;782122.45300;205354.77161;122938.95674;86918.08876;96564.38548;77950.99570
53;807193.27665;214235.20175;128077.50579;90681.63595;100265.02665;80662.25661
54;832264.10030;223271.95627;133306.50997;94511.43378;104030.81111;83373.51753
55;857334.92395;232464.42620;138625.61691;98407.22416;107861.48508;86084.77844
56;882405.74760;241811.77345;144034.34166;102368.65192;111756.69934;88796.03935
57;907476.57125;251312.91943;149532.06011;106395.25994;115716.00439;91507.30027
58;932547.39490;260966.53356;155118.00233;110486.48432;119610.86471;94218.56118
59;957618.21855;270771.02172;160791.24591;114641.64947;123505.72502;96929.82209
60;982689.04220;280724.51483;166550.70933;118732.30509;127400.58533;99641.08301
61;1007759.86585;290824.85734;172395.14530;122822.96072;131295.44564;102352.34392
62;1032830.68950;301069.59597;178323.13427;126913.61634;135190.30595;105063.60483
63;1057901.51315;311455.96857;184333.07795;131004.27196;139085.16627;107774.86574
64;1082972.33680;321980.89328;190423.19307;135094.92758;142980.02658;110486.12666
65;1108043.16045;332640.95793;196591.50521;139185.58320;146874.88689;113197.38757
66;1133113.98410;343432.40991;202835.84297;143276.23883;150769.74720;115908.64848
67;1158184.80775;354351.14648;209153.83236;147366.89445;154664.60751;118619.90940
68;1183255.63140;365392.70569;215542.89152;151457.55007;158559.46782;121331.17031
69;1208326.45505;376552.25785;222000.22581;155548.20569;162454.32814;124042.43122
70;1233397.27870;387824.59789;228522.82339;159638.86131;166349.18845;126753.69214
71;1258468.10235;399204.13846;235107.45122;163729.51694;170244.04876;129464.95305
72;1283538.92600;410684.90408;241750.65163;167820.17256;174138.90907;132176.21396
73;1308609.74965;422260.52623;248448.73959;171910.82818;178033.76938;134887.47487
74;1333680.57330;433924.23980;255197.80053;176001.48380;181928.62970;137598.73579
75;1358751.39695;445668.88068;261993.68904;180092.13943;185823.49001;140309.99670
76;1383822.22060;457486.88486;268738.83339;184182.79505;189718.35032;143021.25761
77;1408893.04425;469370.28905;275483.97774;188273.45067;193613.21063;145732.51853
78;1433963.86790;481310.73296;282229.12208;192364.10629;197508.07094;148443.77944
79;1459034.69155;493299.46340;288974.26643;196454.76191;201402.93126;151155.04035
80;1484105.51520;505327.34021;295719.41077;200545.41754;205297.79157;153866.30127
81;1509176.33885;517384.84437;302464.55512;204636.07316;209192.65188;156577.56218
82;1534247.16250;529462.08811;309209.69947;208726.72878;213087.51219;159288.82309
83;1559317.98615;541548.82737;315954.84381;212817.38440;216982.37250;162000.08400
84;1584388.80980;553634.47666;322699.98816;216908.04002;220877.23281;164711.34492
85;1609459.63345;565708.12629;329445.13250;220998.69565;224772.09313;167422.60583
86;1634530.45710;577758.56225;336190.27685;225089.35127;228666.95344;170133.86674
